FIRE_ID,FIRE_NAME,YEAR,ACRES,latitude,longitude
CA4091312343720150731,RIVER COMPLEX,2015,78531.0,40.92805075595059,-123.36852569614888
CA3431411935320151226,SOLIMAR,2015,1083.0,34.30497889309634,-119.3398223580258
CA3533812062720150817,CUESTA,2015,2415.0,35.35591176121492,-120.61236518174375
CA4016812363920150730,STEELHEAD,2015,2093.0,40.18804797490363,-123.63978667686256
CA3537112044520150620,PARKHILL,2015,1795.0,35.36802300082012,-120.42345300163366
CA3639412158320150919,TASSAJARA,2015,1085.0,36.3895960120652,-121.58854985173596
CA3919212088220150725,LOWELL,2015,2633.0,39.21492190312703,-120.86971830877272
CA3764612162620150819,TESLA,2015,2508.0,37.63652519356125,-121.5959855768792
CA3951912133920150911,LUMPKIN,2015,1137.0,39.52816488506926,-121.32810988100512
CA3851412213120150722,WRAGG,2015,8455.0,38.48794696398842,-122.073971777118
CA3891212249320150729,ROCKY,2015,96125.0,38.92922235563122,-122.45906303225738
CA3884412276020150912,VALLEY,2015,77507.0,38.78338657466647,-122.60822089426168
CA4093812010520150803,DODGE,2015,10978.0,40.955525711870266,-120.05162211492404
CA4139912139220150731,FROG,2015,5257.0,41.413049902598885,-121.38295142202148
CA3687411890520150801,ROUGH,2015,146369.0,36.85425951417957,-118.89845792134535
CA3859811975220150620,WASHINGTON,2015,18485.0,38.65139011563759,-119.69847661764696
CA3834312069620150909,BUTTE,2015,72894.0,38.27768394242675,-120.59896518743606
CA3745411858420150206,ROUND,2015,6195.0,37.48842728921308,-118.6307613381841
CA3716511951320150619,CORRINE,2015,1064.0,37.18095448298077,-119.50012073561484
CA3728211950220150725,WILLOW,2015,5990.0,37.28523898377556,-119.47877227687523
CA3787811915920150815,WALKER,2015,3775.0,37.900809274584766,-119.15085701335272
NV3962911848020150926,NEV NVSWR STILLWATER WETLANDS 15 W RX TULE LAKE,2015,2044.0,39.62917398577571,-118.4883190095966
CA3624611854720150719,CABIN,2015,7224.0,36.26223902049296,-118.55374815275434
CA3511711878320110910,COMANCHE,2011,25965.0,35.11383253980422,-118.75683332025612
CA3511811837820110910,KEENE COMPLEX,2011,8769.0,35.30158524433877,-118.52479317701534
CA3539511864020110910,BRECKENRIDGE COMPLEX,2011,27229.0,35.4085671869861,-118.69911747481405
CA3550411987920110619,ANTELOPE,2011,5262.0,35.45736765065166,-119.89618370981434
CA3575211893120110621,QUINN,2011,3256.0,35.75524521484086,-118.8987814603118
CA3626811851120110708,LION,2011,17671.0,36.29968662952837,-118.54047909933612
CA3766311970420110731,AVALANCHE,2011,1153.0,37.66541041585453,-119.68859304133298
CA3766311987120110825,MOTOR,2011,5312.0,37.67735698912401,-119.84963634501732
CA3794512084420110909,MILTON,2011,1171.0,37.93671789205516,-120.90654280038092
CA4024312331620110923,RUTH,2011,1114.0,40.259245124622446,-123.29948437460578
CA4165512145820110608,COUGAR,2011,1943.0,41.64351127325084,-121.43360773093858
CA4180512136320110715,SCORPION COMPLEX,2011,2769.0,41.79491667587745,-121.35652279494512
CA4189912012320110818,ANNIE,2011,2114.0,41.92161967072023,-120.11905847654003
NV3823411935020110925,BUCKEYE,2011,1185.0,38.25268670455139,-119.31093667245834
NV3883611939320110930,BURBANK,2011,1166.0,38.8328431856168,-119.42596195563485
NV3884811963920110816,RAY MAY,2011,3950.0,38.84691578570994,-119.59942207459434
NV3947511985120111118,CAUGHLIN,2011,1997.0,39.46856469110406,-119.83645054099412
NV3950411848320110304,11-NV-STILLWATER-GOOSE LAKE BURN,2011,1876.0,39.5124519687128,-118.50348489545242
NV3951511964820111123,LOCKWOOD,2011,2198.0,39.540518904054046,-119.6539150804266
NV3973911926920110729,NARROWS,2011,3570.0,39.754952112490535,-119.2816831702048
NV3975511921920110702,NIXON,2011,11577.0,39.71429128260639,-119.21233919539117
NV3991711980520110730,WILDCAT,2011,2092.0,39.951550813300976,-119.8610536996784
NV3997911943320110824,GREAT STONE,2011,2531.0,39.98070006906634,-119.4439280567415
NV4044111862420110913,WILLOW CANYON,2011,1219.0,40.44762092280997,-118.63549234835008
NV4061311862120110806,LAST CHANCE,2011,22169.0,40.56315513901555,-118.57494013393936
CA3776611974120110913,TAMARACK,2011,1014.0,37.776473581810265,-119.73298733054662
CA3601111879719850712,TULARE 4,1985,1290.0,36.01068951399146,-118.79711775724611
CA3544311877719850503,ADELAIDE,1985,1054.0,35.44289907123969,-118.7756056242423
CA3672712076819850609,PONOCHE 2,1985,7508.0,36.73140094290336,-120.76690618531418
CA3590312056319850702,LOWES,1985,2708.0,35.90432107966359,-120.5657859761791
CA3637912058319850706,LOSGATOSIV,1985,20357.0,36.38228739088959,-120.58174560650384
CA3599412057519850706,BIG SANDY,1985,3139.0,35.99207720249037,-120.57526587703543
CA3603712055919850706,ANDREWS,1985,5071.0,36.03807312817371,-120.56102357085916
CA4030512015819850519,SKEDADDLE,1985,1358.0,40.30574354322322,-120.15665808967432
NV4024611989419850619,DRY VALLEY,1985,15749.0,40.25223672376467,-119.88714209979342
CA4034312052019850807,BASS HILL,1985,2495.0,40.34264853963398,-120.5160788201918
CA3985112177219850611,ROCK CREEK,1985,1169.0,39.85055394376907,-121.77330153166469
CA3844612209319850831,MILLER,1985,2027.0,38.44616981758887,-122.09205568345448
NV3983611975019850718,BEDEL FLAT,1985,9490.0,39.84356030097864,-119.75776198449245
NV3922011851919850729,COCOON MTS,1985,8000.0,39.21969947781728,-118.51772374724726
NV4026011966419850620,BIA 6,1985,10226.0,40.26288818891799,-119.66427223225644
CA3976912001319850708,HAL JNCT 2,1985,2427.0,39.76572931322652,-120.01229529219296
NV3985111997419850708,LONG VA,1985,12299.0,39.85377400162459,-119.98017728234356
NV3974811971719850708,HUNGRY VA3,1985,18177.0,39.75329884499132,-119.71847082379588
NV3949311938319850707,GOOSEBERRY,1985,29290.0,39.490643347801,-119.37036748129108
NV4170911855219850728,HOWARD,1985,1453.0,41.70815564193073,-118.55011543585088
NV4172611879419850619,KNOTT CK.,1985,3686.0,41.72272931359595,-118.79459398908604
NV4044811932019850706,EMPIRE,1985,7021.0,40.45378491239583,-119.32072261004517
NV3982811930519850707,NIXON,1985,1226.0,39.8282223814252,-119.30661202093296
NV4191411853519850708,WILDER,1985,39482.0,41.92570317791705,-118.53074087186322
NV4102911945819850708,MIDDLEFRK,1985,15950.0,41.022940104981,-119.46023206991217
NV4098111952519850709,FOX CYN,1985,1302.0,40.98119894241564,-119.52249572136112
CA3815612073919850917,BEAR MTN. 4,1985,1473.0,38.153874167886535,-120.73674561469136
CA4056412196919850827,BLUE MTN. WEST,1985,4627.0,40.5636583480122,-121.97057221226834
CA3460411991919850912,UNNAMED,1985,2720.0,34.60082435457619,-119.92182966763124
CA3586112056119850717,UNNAMED,1985,1519.0,35.8604442075134,-120.5619250656058
CA3885912285619850613,UNNAMED,1985,9655.0,38.85697421360131,-122.8604935650582
CA3662312097919850526,BUMB,1985,1298.0,36.63110495542783,-120.99070519988555
CA3634812146719850610,PINEY CREEK,1985,1594.0,36.34983924849715,-121.46669764232104
CA3606512116519850708,CHERRY,1985,41654.0,36.06844032757651,-121.1533721664571
CA3406011868219851014,PIUMA FIRE,1985,5425.0,34.04736506281666,-118.6967249389174
CA3424911865419851014,BOX CANYON (PIONEER) FIRE,1985,1247.0,34.24788458924006,-118.65198435592802
CA3411711885719850630,SHERWOOD FIRE,1985,3897.0,34.105370811148724,-118.86445367102112
CA4059212068919850708,MURRER,1985,1201.0,40.59093293506541,-120.69015401490132
CA3880512252719850907,HIDDEN VALLEY,1985,2042.0,38.804405065322605,-122.5236900367748
CA3874612210319851008,BALD MT.,1985,5339.0,38.751476601733,-122.10525699407364
CA3585712139119850803,UNNAMED,1985,7265.0,35.86247304531159,-121.3881164785978
CA3715812157619850708,FINLEY,1985,1875.0,37.16048178577908,-121.57457231997476
CA3809512075419850704,GANN,1985,1008.0,38.09470174140054,-120.75458291426958
CA3428411864819851014,HUMMINGBIRD,1985,2425.0,34.286859833762165,-118.65297884631823
CA3425211892819851014,PEACH HILL,1985,1992.0,34.2511589444903,-118.89936345806608
CA3443011922019850703,BLACK MOUNTAIN,1985,1250.0,34.42967293820096,-119.22384707197725
CA4029612006919850716,UNNAMED,1985,1651.0,40.2883593026263,-120.0692865778089
CA3776811881719850808,OWENS,1985,3067.0,37.76579734108305,-118.81989747604968
CA3602412138219850605,WIZARD,1985,8561.0,36.03089087001028,-121.36097535988274
CA3528712050619850701,LAS PILITAS,1985,75841.0,35.29601210938751,-120.49403267619492
CA3451011935419850701,WHEELER 2,1985,126854.0,34.499237936430106,-119.33150078471252
CA3622712144019850702,SECO,1985,2094.0,36.2285333991553,-121.4397155296335
CA3606612146119850706,GORDA-RAT,1985,52474.0,36.10291257284129,-121.54683309526771
CA3441311914919851014,FERNDALE,1985,46724.0,34.39490036506188,-119.12169855918268
CA3545811870719850628,RICH BAR,1985,8141.0,35.45538822689433,-118.70665219466326
CA4095612245219850718,DELTA,1985,1657.0,40.955284727398485,-122.45204648374616
CA4080812321419850726,TRELOAR COMPLEX,1985,4077.0,40.80996821181879,-123.21531997618376
CA3763211995819850802,BRICEBURG,1985,1091.0,37.631935108491774,-119.9567632139322
CA3454011961519850523,UNNAMED,1985,2620.0,34.54274393777201,-119.61398065907656
CA3481412033519850912,UNNAMED,1985,1112.0,34.815270158849984,-120.33599850185688
CA3504412005619850726,UNNAMED,1985,2356.0,35.043396786391675,-120.05542877335677
NV4187811891819850619,MCGEE MT,1985,1239.0,41.87706893798972,-118.9198992270672
CA3407111891719851014,DECKER,1985,6945.0,34.06355227260781,-118.91569583285538
CA3695911862619850625,DOUGHERTY,1985,1656.0,36.96100773511488,-118.62377646573208
CA3671511866219850728,SUGARLOAF,1985,2882.0,36.71665208940598,-118.65876466446726
CA3793011957119850630,PATEVALLEY,1985,1079.0,37.92821928951066,-119.56988497138646
CA3816312073019850802,UNNAMED,1985,1731.0,38.16056399370086,-120.72844755491704
CA4064712197519850629,UNNAMED,1985,2415.0,40.6477809244855,-121.97486037802165
CA4112412279219850727,WAGNER COMPLEX,1985,1248.0,41.113867497202655,-122.7900506201606
CA3706211934319850715,SYCAMORE 1,1985,1469.0,36.98107809295642,-119.33936877538572
CA3763312080119850812,FALLS 2,1985,3546.0,37.59721197235125,-120.29332134870252
CA3882512133919850703,ROADSIDE 3 4 5 6,1985,1009.0,38.81244871893816,-121.33509392683015
CA3802311981719850725,BARTLETT,1985,1052.0,38.02440889718306,-119.8213315152461
CA3803311978419850725,KENDRICK,1985,1252.0,38.02190298776456,-119.76854911914812
CA3764511959919850728,LOST BEAR,1985,1002.0,37.645755980104255,-119.5985631222786
CA3714112191819850707,LEXINGTON,1985,11550.0,37.15413770068859,-121.94265105427348
CA3522611952219970620,MIDWAY COMPLEX,1997,6791.0,35.24613976899393,-119.541124943605
CA3552511899719970810,POSO,1997,2261.0,35.524141862343456,-119.00082085115324
CA3545911887919970819,CHOCKTAW,1997,10234.0,35.45066069679842,-118.88225005279683
CA3518711989619970919,AMERICAN,1997,1609.0,35.18603580357209,-119.8974197844751
CA3937712125219970927,WILLIAMS,1997,6329.0,39.37693794162458,-121.2524963260196
CA3512511973519970608,CENTRWELL,1997,2019.0,35.12420044111936,-119.73601665789738
CA3539811876919970508,COTTONWD 2,1997,2437.0,35.39958486566571,-118.76391883172084
CA3531811949919970519,LOKERN,1997,46139.0,35.31205712115286,-119.49533968702768
NV3980511913619970512,TOLBERT,1997,5895.0,39.808625470801424,-119.13338763518944
NV3994711918519970809,WARRIOR,1997,3571.0,39.94931591388525,-119.1794207083164
CA3572112001719970609,UNNAMED,1997,1188.0,35.72108246418224,-120.01487615376176
CA3598111997419970609,UNNAMED,1997,1079.0,35.98140462611215,-119.97602140478166
CA3629712113219970531,UNNAMED,1997,1821.0,36.2976240366027,-121.13100408042648
CA3470612057719971031,HALOWEEN,1997,1154.0,34.706392993681526,-120.57787543301193
CA3471012049419970927,AZALEA,1997,1368.0,34.709178541906766,-120.49434170088703
CA3692411971419970519,GROVE,1997,1501.0,36.92208291655768,-119.71750568386896
CA3553711895319970522,GRANITE,1997,1445.0,35.53866949064328,-118.9559792162944
CA3463412033019970820,SANTA ROSA,1997,2829.0,34.63136657086975,-120.33034350768804
CA3458412028519970923,RANGE,1997,1285.0,34.583368878827265,-120.28338350405208
CA3511312010319970804,LOGAN,1997,49627.0,35.11544400678974,-120.0739469746788
CA3447611881619970805,HOPPER,1997,24072.0,34.4768645727916,-118.8167391739048
CA3685211871219970806,CHOKE,1997,3433.0,36.84705970146547,-118.7281075263995
CA3616211875819970924,COFFEE,1997,2250.0,36.16211886197124,-118.7620184141557
CA3480011967619970508,UNNAMED,1997,1172.0,34.78959422972487,-119.6590509093112
NV4156911899519970804,SUMMIT,1997,3370.0,41.57154952826623,-118.9928519868594
CA4051412128219970730,HUFFER,1997,2272.0,40.51578770746222,-121.2811581332691
CA3803111984119970918,KIBBIE 2,1997,2481.0,38.031509254178445,-119.84032274929125
CA3782211978619971027,ASPEN VALLEY,1997,1788.0,37.82304959784892,-119.78929787918852
CA3591512124019970718,UNNAMED,1997,1862.0,35.916109023454176,-121.2425111685056
CA4192312151119970212,TULE MARSH,1997,2133.0,41.91827363814362,-121.5146100139806
CA3484011881319970909,OSO,1997,1136.0,34.84231384091466,-118.81038768971068
CA3573212078819970601,UNNAMED,1997,9396.0,35.80676900612639,-120.80048359349064
CA3913312311819971022,NORTH COW,1997,3335.0,39.14699998189277,-123.11527722383786
CA3859811954820040625,DANA,2004,3056.0,38.599273677789554,-119.54640441678345
CA4074012270320040814,FRENCH,2004,13683.0,40.71150766052884,-122.65587192373783
CA3872912274620040903,GEYSERS,2004,12075.0,38.72804284184086,-122.7425207174972
CA3875712227420041010,RUMSEY,2004,39335.0,38.76730162710967,-122.27827050500976
NV3935311973720040825,ANDREW,2004,2926.0,39.36106313736359,-119.72659169572782
CA3963312262820040115,GRINDSTONE BRUSH (GS),2004,1360.0,39.6322315131668,-122.628730265385
CA4195112245520040724,IRONGATE,2004,2340.0,41.95046088432696,-122.45330063844156
CA3959712149920040811,OREGON,2004,1983.0,39.59887022730549,-121.50013026455854
CA3623712057320040711,GATOS,2004,1007.0,36.23667937626334,-120.57173956046093
CA3748711994820040912,OLD HWY,2004,1395.0,37.48747186228464,-119.94836091261588
CA3741912166620040808,KINCAID,2004,1219.0,37.4179645338599,-121.66620365000465
CA3791712067420040806,CALAVERAS COMPLEX,2004,3682.0,37.919227896527886,-120.68079945516362
CA3817312087120040903,PATTISON,2004,2863.0,38.175554931057526,-120.8739998808148
CA3818712042520040806,ARMSTRONG,2004,1079.0,38.18759973842795,-120.42270950480253
NV3954811997920040630,MID-BULL,2004,1250.0,39.54875021102968,-119.97932001120564
NV3917011981620040714,WATERFALL,2004,8690.0,39.17343729484844,-119.81500964514048
CA3474111860820040712,PINE,2004,18309.0,34.745776251932874,-118.6029138357033
CA3437011847020040717,CROWN COMPLEX (FOOTHILL),2004,6464.0,34.372679082095004,-118.46325076954672
CA3459711869120040807,EAST,2004,1403.0,34.597651297002464,-118.692314919979
CA3850212028020041006,POWER,2004,17266.0,38.50648093529974,-120.27314395587388
CA3878712031820041013,FREDS,2004,8147.0,38.787543300386254,-120.31428720324443
CA4082612107820040722,STRAYLOR,2004,3492.0,40.82760848407114,-121.07697752980614
CA3472411990120040503,CACHUMA,2004,1067.0,34.72464962907466,-119.90015293990436
CA4070212354420040728,SIMS,2004,3807.0,40.70154607571289,-123.5409701615132
CA3617411872220040812,DEEP,2004,3371.0,36.176620735001634,-118.72127034906832
CA4071812219420040811,BEAR,2004,10972.0,40.72323993765166,-122.20030385452225
CA3788611994620040809,EARLY,2004,1720.0,37.88619312029231,-119.94539549323252
CA3762512119620040719,PELICAN,2004,1459.0,37.6224558319914,-121.195047232213
CA4050712133920040704,BLUFF WFU,2004,3415.0,40.50240449337584,-121.34199255252813
CA4059012252520040321,POWER TOWER,2004,1564.0,40.590824463958576,-122.52410505424092
CA3767611954520040701,MEADOW COMPLEX (MEADOW),2004,4921.0,37.67298890531429,-119.55332999097958
CA3796411972720041015,HETCHY,2004,2057.0,37.969456917186086,-119.71183885893272
CA4197812162420040322,OREMS III,2004,1077.0,41.976420617659805,-121.62419287258398
CA3448712019620040605,GAVIOTA,2004,7520.0,34.484738184870764,-120.19208516809852
NV3974111937320000629,JONES,2000,3025.0,39.74088824867778,-119.3715068126332
CA3630911886720001002,BLUE RIDGE,2000,1169.0,36.308927483541225,-118.8675503085776
CA3853611952920000801,GOLDEN,2000,1732.0,38.53861757911149,-119.53028269262826
CA3891112253920000726,MORGAN,2000,3325.0,38.91100363416871,-122.537314917655
CA3972512153120000919,CONCOW,2000,1761.0,39.72130497456699,-121.53490944081692
CA3990812262720000929,WEINSTEIN,2000,7980.0,39.91169809127328,-122.6266459123039
CA4010312006820000629,TURTLE,2000,1245.0,40.1060029814069,-120.06902254350804
NV3955111964820000625,8TH HOLE,2000,1228.0,39.55140234958579,-119.6493897019456
NV3981111977920000628,ANTELHUNG,2000,7388.0,39.797556892612256,-119.77287468432031
NV3959111961420000628,CANOE,2000,2060.0,39.58943870817408,-119.61969854410827
NV3949111933320000629,RAMSEY,2000,7999.0,39.49220751299037,-119.33124252690862
NV3973711994020000801,RED ROCK 2,2000,2941.0,39.7492277352588,-119.93482899851966
NV3903611944820001020,COMO,2000,1802.0,39.03669645095095,-119.44795096207464
NV4067711880120000802,COW CREEK,2000,10597.0,40.68223813876998,-118.79947540272384
NV3988011917620000804,TRUCKEE,2000,16357.0,39.908963276468434,-119.18689969358216
NV4051011878720000813,S WILLOW,2000,15021.0,40.50722094632774,-118.78320430115164
NV4152811891720000908,MAHOGANY,2000,13235.0,41.531510020168085,-118.91463511152226
CA3583012079620000624,UNNAMED,2000,1820.0,35.82777722765719,-120.79690222511138
CA3773912020320001004,BONEYARD VMP,2000,1654.0,37.73932480007189,-120.2029647284296
CA3478112048620000913,HARRIS,2000,9102.0,34.795156593703545,-120.50047769152468
CA3580712081720000616,UNNAMED,2000,1601.0,35.80586025546847,-120.81451471239995
CA3525911854920000802,PEAK,2000,1316.0,35.26192368303315,-118.55189432490228
CA3419011868620000612,CALABASAS,2000,1068.0,34.19010655296594,-118.68414433523468
CA4043712078220000722,GOAT,2000,1221.0,40.43644284536962,-120.78229970724443
CA3852912224420000613,BERRYESSA,2000,4826.0,38.52720958819247,-122.24352148930272
CA3875312257120001102,HIDDEN,2000,3017.0,38.75516069984988,-122.56815869967647
CA3771612024820000702,GRANITE,2000,1922.0,37.71639236792727,-120.25047527498596
CA3708512107720000809,ROMERO,2000,1583.0,37.08520187791407,-121.07651773581672
NV3944211983520000801,UNNAMED,2000,2875.0,39.44075559092648,-119.83769066010989
NV3958211987320000709,SENECA,2000,1066.0,39.58211658335323,-119.8740631106362
CA3590912120220000811,UNNAMED,2000,4615.0,35.90958040249732,-121.19257352595451
